source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
3326744129746090752,100.58028372630817,9.936296839443564,0.24855198666700348,0.049517944,-0.004150208633326305,0.038870204,-0.4871645076147375,0.033659797,1.0578365,15.264302,2.0417166,108.72926,14.152335,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5479.3857,3.5643,-0.2875,1366.8203,2.8965,2.1796,1.1952
3326744267185050368,100.52764199229937,9.934011910754558,2.4030636046929748,0.046904378,-1.4968889306934643,0.03663017,-6.869887328013254,0.029907178,1.9836122,11.129174,0.50910187,32.486412,6.380347,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6972.692,4.2179,-0.4971,382.3454,0.1125,0.1001,0.054
3326744370264262016,100.54284204000689,9.944639258050165,1.797525002544519,0.09033354,6.617640386413692,0.06881221,-9.753687250008522,0.057619758,4.584729,13.708693,1.0721436,-2.9684544,2.8121712,"NOT_AVAILABLE",1,false,false,false,false,false,false,true,,,,,,,
3326744816940852480,100.57745514909111,9.973370565585327,5.385143826590099,0.0337089,-13.40847343131707,0.031292632,24.69400921335959,0.028783925,1.1514071,14.888892,2.065405,1.1868337,8.2807455,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3326745023099278592,100.59501619750795,10.001201639224721,0.9286093818256627,0.03301702,0.5752622290436643,0.031086344,-2.8781660049072966,0.028422449,1.0248743,14.977818,1.4217587,39.81367,7.583951,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6896.5874,4.329,-0.3676,934.5535,2.139,1.754,0.9586
3326745293680019456,100.52692126686135,9.988825117109664,0.44283069631325933,0.02099394,-2.8506419385505333,0.017448444,-0.29727439637056435,0.013592745,1.2262264,12.739121,1.9488068,83.72863,2.2769217,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,5549.6006,2.4108,0.0536,2990.5967,2.6469,2.0047,1.0833
3326745328039758848,100.48809819023604,9.961511021612864,0.43395646721833114,0.030974558,-1.6284235730821874,0.02667018,-0.025571153975143538,0.02043387,1.289264,12.787601,2.6187096,43.140163,0.49443558,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3326745431118973312,100.47440827214132,9.97851626853105,1.453267041168823,0.039703604,2.8401394884545432,0.03041562,-4.756206843072869,0.024375226,1.9344747,12.360494,0.60292244,24.71277,9.334024,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6664.911,4.1932,-0.0913,658.9058,0.1413,0.1237,0.0666
3326745572855101696,100.50463645388703,10.007253429353065,0.21137851445597056,0.03965448,-0.3672699658830723,0.03002028,-1.4327295941203246,0.024498742,1.0629163,14.943824,2.1190023,98.82249,6.2675424,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6076.036,3.3573,-0.0409,1651.6542,3.395,2.5647,1.4011
3326745607214836608,100.55237995539154,9.98528927005455,0.9073422614462443,0.031990055,-3.3433213659609438,0.025852827,-2.1513771465701472,0.022219358,0.926604,14.562966,1.3021145,28.863165,19.435383,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6961.08,4.2185,-0.5763,952.2013,1.8754,1.5584,0.8519
