source_id,RA,DE,Parallax,Distance,RA_sc,DE_sc,Galactic Longitude,Galactic Latitude,Cartesian X,Cartesian Y,Cartesian Z,RA-DEC XProjXY,RA-DEC YProjXY,RA-DEC YProjYZ,RA-DEC ZProjYZ,RA-DEC XProjXZ,RA-DEC ZProjXZ,Galactic XProjXY,Galactic YProjXY,Galactic YProjYZ,Galactic ZProjYZ,Galactic XProjXZ,Galactic ZProjXZ
3326735608531961344,100.38170220108756,9.809111892381551,1.367856314884088,0.7310709386056676,5420611.918858728,35312.80281257359,184.63862864493902,-26.85471424450586,0.29615544743255856,0.6566917233151339,0.1245497842599197,0.5295589542157173,-1.1742380066133067,-1.071676474405762,0.2032568234754739,-1.7960944339435838,0.7553572834720768,-1.6983728894433132,-0.1378003512128294,-0.30657860036642176,-1.919498606276772,1.3055435978641983,-0.6632154259913411
3326735711610220928,100.42525116247818,9.79332556996378,1.917263389093255,0.5215767461522003,5422963.562773821,35255.97205186961,185.0875703415258,-26.351257565801355,0.2059443918001306,0.4709123323599095,0.088717443854866,0.5162216797590576,-1.1803922073586368,-1.081118112623227,0.20367705168490802,-1.7916548369677345,0.7718153236250638,-1.6926421099004723,-0.15069416701090838,-0.3428460879954221,-1.9150914722414163,1.315623577525197,-0.6542643744570731
3326736227006292480,100.41680884934294,9.84733128294244,1.30295833764416,0.7674842480443926,5422507.677864519,35450.392618592785,184.95553877838364,-26.418315917159298,0.304521966526908,0.692148703024003,0.13125782186613483,0.5185389124333223,-1.1785883291164405,-1.079148025365751,0.20464766987468683,-1.7910137535364208,0.7719790033626668,-1.6935994423804328,-0.14684655777237898,-0.33325436467576236,-1.9166077997723394,1.3136273075121567,-0.6550623542056876
3326736811121849216,100.37537743375076,9.830074111399083,1.4436208460400692,0.6927026599422241,5420270.381422541,35388.2668010367,184.55636603319925,-26.91631718993009,0.28162460753238827,0.62172216862744,0.11826284522390754,0.5313870652756792,-1.1731045859185851,-1.070250636880826,0.20358110391921985,-1.796150274987539,0.7542588122215147,-1.6991299004839557,-0.13540646551063956,-0.3004714455343707,-1.9202651530952926,1.304058708146816,-0.6641527230258633
3326737051640013952,100.3942123394252,9.86051572799353,1.4131730067334929,0.7076274421002918,5421287.46632896,35497.85662077671,184.7182626627628,-26.676464875710273,0.2845309491628494,0.6364698107490354,0.12118133431752995,0.5254301703584635,-1.175339421155487,-1.0742366579833489,0.204530410380385,-1.7932111704071692,0.7637261358822118,-1.6965543148825832,-0.1400265902105498,-0.314161767919519,-1.9189471092762362,1.3083980505289363,-0.6596177081377081
3326737429597133440,100.45061431635976,9.837766324887468,0.6704791151854606,1.4914707667268519,5424333.173083427,35415.95876959489,185.29896373732367,-26.02487587007944,0.579874501573936,1.3502931812141565,0.25483118959757534,0.508138343009466,-1.183248681942014,-1.0864492672244008,0.2050378118293243,-1.7871407691329955,0.7853754682096864,-1.6890767522591825,-0.15666010097467384,-0.36178341764892485,-1.9127570229956357,1.3214044163633862,-0.6479715226437746
3326737601395818368,100.48417996806263,9.872739726964127,0.2185683778215515,4.575227258247039,5426145.718275382,35541.86301707086,185.59745029786436,-25.606431307697243,1.7421677462198115,4.157182035746208,0.784470222702627,0.497540562454845,-1.18723739018836,-1.0935501083145212,0.20635552872824575,-1.781504809593501,0.8021830720721487,-1.6843761229123635,-0.16507884663193692,-0.38850664059797163,-1.9089344545953129,1.3290291725002321,-0.639999203729485
3326738181215003520,100.47920285013085,9.89052619527122,1.0129883423302322,0.9871781917051934,5425876.953907065,35605.89430297639,185.53292694297238,-25.654821257663933,0.377048513367411,0.8964392332724349,0.16956385757492598,0.49899499865274277,-1.1863690696034104,-1.0924329822110224,0.20663659479692387,-1.7816301742291698,0.8012233821481962,-1.685008718688145,-0.1632252648461235,-0.3833911701101139,-1.9098295957440987,1.327875316609775,-0.640759480089121
3326738249933657600,100.46441895454966,9.895143736560245,1.3883530138708875,0.7202779048333574,5425078.623545681,35622.517451616885,185.38379952658713,-25.8271648297058,0.2776326434719207,0.6529929025993241,0.12377659158675344,0.5035588532636897,-1.1843721008819348,-1.089250093307341,0.2064703358925532,-1.7835132666225675,0.7951413437254032,-1.6870205293733485,-0.1589891345824274,-0.37061044643326646,-1.9117873595088308,1.324499090730253,-0.6439033305132208
3326738254230845440,100.47433842785576,9.900021990485229,0.9845516664959324,1.0156907291204422,5425614.275104211,35640.07916574682,185.47682296067393,-25.706787548183524,0.389101782503438,0.9218095296978693,0.17462717724356525,0.5004561038709551,-1.1856157604203137,-1.0913633252852786,0.20674737101512042,-1.782001885585599,0.7997546480522045,-1.6856483053411369,-0.16162130454576523,-0.37878549852710003,-1.9105879365588538,1.326756175222113,-0.6416474084291099
3326738735267191680,100.3862323511276,9.890013865823695,0.7684448631098609,1.3013295397057456,5420856.546960891,35604.049916965305,184.61201661543092,-26.752423850779184,0.5256505287190613,1.1692698747126014,0.2235129809602041,0.5277229267340618,-1.1738797674739752,-1.0724306302431013,0.2050015759600264,-1.7932191317712123,0.7624985266042913,-1.6975043120853768,-0.13693628152852744,-0.30625632756754884,-1.9199854483149765,1.3065255854552642,-0.6607519141996214
3326738838346403840,100.4002869527976,9.909143041966866,0.1495103491922628,6.688500196826175,5421615.49545107,35672.91495108072,184.7357200060735,-26.575573370965852,2.6794218041995266,6.01929683857955,1.1509992385706338,0.5232961581753625,-1.1755800843334572,-1.075411691269549,0.2056383114166717,-1.7910704019159593,0.7693901220034123,-1.6955897724060278,-0.14046713935651978,-0.31670712424526853,-1.918926861398426,1.3097584645925877,-0.6574243005033611
3326739388102209792,100.4310351070766,9.948005981000762,0.3787536630155606,2.640238491789626,5423275.895782135,35812.82153160274,185.00722176877085,-26.189885847409716,1.0383985437426824,2.3842291823676067,0.4561128849608705,0.5136086976197664,-1.179278276690569,-1.0819269741127404,0.20697709646750762,-1.7861980463492946,0.7845811696686439,-1.6913705887121333,-0.14819057300028227,-0.3400618485698255,-1.9162936945962676,1.316799774715635,-0.6501382318456445
